Label (orange means counterion excluded),# Steps,SMILESidx,smiles,atoms,regressionLogistique
2,OC1(CN(C(OC(C)(C)C)=O)C1)[C@H]2N([C@@H](C3=CC=CC=C3)CO)CCCC2,15,0.9991610293219825
3,O=C(C1=C(F)C(F)=C(F)C=C1)N(C2)CC2(O)[C@H]3NCCCC3,15,0.382998326693218
4,O=C(C1=C(NC2=C(F)C=C(I)C=C2)C(F)=C(F)C=C1)N(C3)CC3(O)[C@H]4NCCCC4,15,0.009678583100498335
0,ClC(C1=CC(Cl)=CC=C1Cl)=O,15,0.9804859647403554
1,O=C(O)CNC(C1=CC(Cl)=CC=C1Cl)=O,15,0.8930181657266385
2,CC(C)C[C@H](NC(CNC(C1=CC(Cl)=CC=C1Cl)=O)=O)B2O[C@@H]3C[C@H]4C(C)(C)[C@H](C4)[C@]3(C)O2,15,0.16360218896381828
3,CC(C)C[C@H](NC(CNC(C1=CC(Cl)=CC=C1Cl)=O)=O)B(O)O,15,0.9735531353420248
0,O=C1/C(C(OC(C)(C)O1)=O)=C\OC,15,0.16805477889478287
1,O=C1/C(C(OC(C)(C)O1)=O)=C\NC2=CC=C(C(OC)=O)C(OC)=C2,15,0.9786189195683856
2,O=C1C=CNC2=C1C=C(C(OC)=O)C(OC)=C2,15,0.9922232673401935
3,ClC1=C2C(C=C(OC)C(C(OC)=O)=C2)=NC=C1,15,0.9999987209982384
4,ClC1=C2C(C=C(OC)C(C(N)=O)=C2)=NC=C1,15,0.9999770703284614
0,OC1=CC(Cl)=C(N)C=C1,15,0.9983542007439725
1,OC1=CC(Cl)=C(NC(OC2=CC=CC=C2)=O)C=C1,15,0.999961882360186
2,OC1=CC(Cl)=C(NC(NC2CC2)=O)C=C1,15,0.9994991697137605
3,NC(C1=CC2=C(OC3=CC(Cl)=C(NC(NC4CC4)=O)C=C3)C=CN=C2C=C1OC)=O,15,0.9989951429271829
0,ClC1=NC=CC(Cl)=N1,15,0.9466946643239638
1,CN1C=C(C2=NC(Cl)=NC=C2)C3=C1C=CC=C3,15,0.999853404040109
2,CN1C=C(C2=NC(NC3=C(OC)C=C(F)C([N+]([O-])=O)=C3)=NC=C2)C4=C1C=CC=C4,15,0.9982817381148167
3,CN1C=C(C2=NC(NC3=C(OC)C=C(N(CCN(C)C)C)C([N+]([O-])=O)=C3)=NC=C2)C4=C1C=CC=C4,15,0.9986963227292327
4,CN1C=C(C2=NC(NC3=C(OC)C=C(N(CCN(C)C)C)C(N)=C3)=NC=C2)C4=C1C=CC=C4,15,0.9894506760109382
5,CN1C=C(C2=NC(NC3=C(OC)C=C(N(CCN(C)C)C)C(NC(C=C)=O)=C3)=NC=C2)C4=C1C=CC=C4,15,0.9950049736646153
0,BrC1=CC=C([N+]([O-])=O)N=C1,15,0.9005594557320367
1,O=[N+](C1=CC=C(N2CCN(CC2)C(OC(C)(C)C)=O)C=N1)[O-],15,0.6126054614659311
2,NC1=CC=C(N2CCN(CC2)C(OC(C)(C)C)=O)C=N1,15,0.921323611713044
0,ClC1=C(Br)C=NC(Cl)=N1,15,0.9854592088452426
1,ClC1=NC(NC2CCCC2)=C(Br)C=N1,15,0.9991395281957415
2,CC(C1=C2N=C(Cl)N=C1)=CC(N2C3CCCC3)=O,15,0.9780274079729349
3,CC(C1=C(N(C2CCCC2)C3=O)N=C(Cl)N=C1)=C3Br,15,0.9989594584658055
4,CC(C1=C(N(C2CCCC2)C3=O)N=C(NC4=NC=C(N5CCN(CC5)C(OC(C)(C)C)=O)C=C4)N=C1)=C3Br,15,0.47475318801018285
5,CC(C1C=NC(NC2=NC=C(N3CCN(CC3)C(OC(C)(C)C)=O)C=C2)=NC1N(C4CCCC4)C5=O)=C5C(OCCCC)=C,15,2.3323146539502524e-05
6,CC(C1C=NC(NC2=NC=C(N3CCNCC3)C=C2)=NC1N(C4CCCC4)C5=O)=C5C(C)=O,15,4.299973055902796e-07
0,NNC1=CC=CC=C1,15,0.9975685167349969
1,CC1=C(CCN)C2=C(N1)C=CC=C2,15,0.9978406179201006
2,CC1=C(CCNCC2=CC=C(/C=C/C(OC)=O)C=C2)C3=C(N1)C=CC=C3,15,0.9997017934100136
3,CC1=C(CCNCC2=CC=C(/C=C/C(NO)=O)C=C2)C3=C(N1)C=CC=C3,15,0.9999798141040644
0,NC1=CN=C([N+]([O-])=O)C=C1,15,0.07446550641954026
1,NC1=CN=C(N2C[C@@H](C)O[C@@H](C)C2)C=C1,15,0.3492775747627562
2,CC1=C(Br)C=CC=C1C(NC2=CN=C(N3C[C@@H](C)O[C@@H](C)C3)C=C2)=O,15,0.9790508986100118
3,CC(/C(C(NC1=CN=C(N2C[C@@H](C)O[C@@H](C)C2)C=C1)=O)=C)=C(C3=CC=C(OC(F)(F)F)C=C3)/C,15,0.9932904095900388
